school_type,type,school_name,address,high_school_type
중학교,공립,등원중학교,서울특별시 강서구 화곡로65길 50,
중학교,공립,등명중학교,서울특별시 강서구 공항대로39길 39,
중학교,공립,금옥중학교,서울특별시 양천구 신정로 213,
중학교,공립,공항중학교,서울특별시 강서구 방화대로 241,
중학교,공립,경서중학교,서울특별시 강서구 양천로59길 31,
중학교,공립,강신중학교,서울특별시 양천구 남부순환로 604,
초등학교,사립,유석초등학교,서울특별시 강서구 화곡로69길 9,
초등학교,공립,서울신은초등학교,서울특별시 양천구 신정이펜2로 30,
초등학교,공립,서울화일초등학교,서울특별시 강서구 까치산로10길 70,
초등학교,공립,서울화곡초등학교,서울특별시 강서구 초록마을로 28,
초등학교,공립,서울탑산초등학교,서울특별시 강서구 허준로 109,
초등학교,공립,서울치현초등학교,서울특별시 강서구 방화대로47길 43,
초등학교,공립,서울지향초등학교,서울특별시 양천구 신정로11길 74,
초등학교,공립,서울정목초등학교,서울특별시 양천구 목동중앙로3길 30-10,
초등학교,공립,서울정곡초등학교,서울특별시 강서구 방화대로50길 22,
초등학교,공립,서울장수초등학교,서울특별시 양천구 신정로13가길 30,
초등학교,공립,서울은정초등학교,서울특별시 양천구 목동남로 85,
초등학교,공립,서울월촌초등학교,서울특별시 양천구 목동중앙로 132,
초등학교,공립,서울월정초등학교,서울특별시 강서구 월정로 176,
초등학교,공립,서울우장초등학교,서울특별시 강서구 화곡로 263,
초등학교,공립,서울영도초등학교,서울특별시 양천구 목동중앙로 70,
초등학교,공립,서울염창초등학교,서울특별시 강서구 양천로 646-28,
초등학교,공립,서울염동초등학교,서울특별시 강서구 양천로73길 17,
초등학교,공립,서울염경초등학교,서울특별시 강서구 양천로69길 49,
초등학교,공립,서울양화초등학교,서울특별시 양천구 목동중앙북로16길 57,
초등학교,공립,서울양천초등학교,서울특별시 강서구 양천로 329,
초등학교,공립,서울양원초등학교,서울특별시 양천구 화곡로 16,
초등학교,공립,서울양목초등학교,서울특별시 양천구 목동로11길 30,
초등학교,공립,서울양명초등학교,서울특별시 양천구 중앙로 204,
초등학교,공립,서울양동초등학교,서울특별시 양천구 오목로23길 24,
초등학교,공립,서울양강초등학교,서울특별시 양천구 오목로 101,
초등학교,공립,서울신정초등학교,서울특별시 강서구 곰달래로31가길 27,
초등학교,공립,서울신월초등학교,서울특별시 강서구 강서로31길 48,
초등학교,공립,서울신원초등학교,서울특별시 양천구 남부순환로58길 32,
초등학교,공립,서울신서초등학교,서울특별시 양천구 목동서로10길 35,
초등학교,공립,서울신목초등학교,서울특별시 양천구 신목로5길 11-6,
초등학교,공립,서울신남초등학교,서울특별시 양천구 남부순환로83길,
초등학교,공립,서울신기초등학교,서울특별시 양천구 신정로 292,
초등학교,공립,서울신곡초등학교,서울특별시 강서구 등촌로13자길 42-14,
초등학교,공립,서울신강초등학교,서울특별시 양천구 중앙로55길 72,
초등학교,공립,서울수명초등학교,서울특별시 강서구 수명로1길 84,
초등학교,공립,서울송화초등학교,서울특별시 강서구 방화대로34길 2,
초등학교,공립,서울송정초등학교,서울특별시 강서구 공항대로3길 18,
초등학교,공립,서울서정초등학교,서울특별시 양천구 목동로8길 19,
초등학교,공립,서울삼정초등학교,서울특별시 강서구 금낭화로 222,
초등학교,공립,서울백석초등학교,서울특별시 강서구 공항대로 491,
초등학교,공립,서울방화초등학교,서울특별시 강서구 양천로6길 92,
초등학교,공립,서울발산초등학교,서울특별시 강서구 강서로45길 113,
초등학교,공립,서울목원초등학교,서울특별시 양천구 목동중앙로 204,
초등학교,공립,서울목운초등학교,서울특별시 양천구 목동동로 235,
초등학교,공립,서울목동초등학교,서울특별시 양천구 목동동로12길 12,
